"","Country","Product","Month","Quantity"
"3472","Australia","DailyDazzle Toothpaste","Jun2004",710
"3473","Australia","EasyWash Laundry Detergent for Babies","Jun2004",1699
"3474","Australia","FreshFix Mouthwash","Jun2004",621
"3475","Australia","FreshFusion Baby Wipes","Jun2004",677
"3476","Australia","FreshFusion Diaper Rash Remedy","Jun2004",532
"3477","Australia","FreshFusion Flea and Tick Spray","Jun2004",654
"3478","Australia","FreshFusion Hair Mask","Jun2004",1614
"3479","Australia","GentleGlow Baby Face Wash","Jun2004",1536
"3480","Australia","GentleGlow Face Cleanser","Jun2004",1071
"3481","Australia","GentleGlow Face Lotion","Jun2004",1802
"3482","Australia","GentleGlow Pet Grooming Kit","Jun2004",627
"3483","Australia","HydraHydrate Hand Cream","Jun2004",1767
"3484","Australia","HydratingHoney Pet Wipes","Jun2004",924
"3485","Australia","LittleLullaby Diaper Cream","Jun2004",1483
"3486","Australia","LittleLullaby Diaper Liners","Jun2004",599
"3487","Australia","MorningMint","Jun2004",1406
"3488","Australia","MorningMist Deodorant","Jun2004",2977
"3489","Australia","PurePore Baby Skincare Set","Jun2004",2258
"3490","Australia","PurePore Sanitary Belt","Jun2004",1295
"3491","Australia","PurePore Toner","Jun2004",2547
"3492","Australia","Purezza Body Wash","Jun2004",2002
"3493","Australia","RadiantRose Baby Massage Oil","Jun2004",2923
"3494","Australia","RadiantRose Face Mask","Jun2004",2318
"3495","Australia","RadiantRose Glass Cleaner","Jun2004",786
"3496","Australia","RadiantRover Pet Conditioner","Jun2004",3467
"3497","Australia","Refreshing Rose Body Oil","Jun2004",2509
"3498","Australia","SilkSmooth Conditioner","Jun2004",1656
"3499","Australia","SilkSmooth Exfoliating Scrub","Jun2004",1353
"3500","Australia","SilkySkin Baby Cream","Jun2004",2875
"3501","Australia","SilkySkin Baby Moisturizer","Jun2004",2245
"3502","Australia","SmellSational Baby Room Spray","Jun2004",2697
"3503","Australia","SmellSational Odor Eliminator","Jun2004",1605
"3504","Australia","SmileShield Whitening Strips","Jun2004",3037
"3505","Australia","SoftStep Baby Shampoo","Jun2004",1981
"3506","Australia","SoothingSerenity Air Freshener","Jun2004",2882
"3507","Australia","SoothingSerenity Baby Rub","Jun2004",2266
"3508","Australia","SoothingSoft Fabric Softener","Jun2004",2934
"3509","Australia","SparklingGlow Toothpaste","Jun2004",3405
"3510","Brazil","BreathBliss Mints","Jun2004",1158
"3511","Brazil","BreatheEasy Inhalant","Jun2004",766
"3512","Brazil","BrightBreeze Baby Sunscreen Stick","Jun2004",1334
"3513","Brazil","BrightBreeze Insect Repellent","Jun2004",1436
"3514","Brazil","BrightBreeze Period Pain Relief","Jun2004",631
"3515","Brazil","BrightBreeze Whitening Booster","Jun2004",986
"3516","Brazil","BrightBreeze Window Cleaner","Jun2004",1726
"3517","Brazil","Brightening Body Wash","Jun2004",1854
"3518","Brazil","BriteBite Toothbrush","Jun2004",635
"3519","Brazil","Calming Creme Relaxant Bath","Jun2004",765
"3520","Brazil","CalmingClean Bath Time Wash","Jun2004",855
"3521","Brazil","CalmingClean Diaper Rash Cream","Jun2004",1705
"3522","Brazil","CalmingClean Dog Brush","Jun2004",1419
"3523","Brazil","CalmingClean Trash Bags","Jun2004",937
"3524","Brazil","CleanSlate Disinfectant Spray","Jun2004",1985
"3525","Brazil","CleanSlate Feminine Deodorant","Jun2004",1275
"3526","Brazil","CleanSlate Mouthwash","Jun2004",1116
"3527","Brazil","DailyDazzle Toothpaste","Jun2004",1931
"3528","Brazil","DentalDefense Toothpaste","Jun2004",623
"3529","Brazil","EasyWash Laundry Detergent","Jun2004",1101
"3530","Brazil","EasyWash Laundry Detergent for Delicates","Jun2004",1313
"3531","Brazil","EasyWash Pet Laundry Detergent","Jun2004",651
"3532","Brazil","FreshFold Fabric Refresher","Jun2004",680
"3533","Brazil","FreshFusion Detergent","Jun2004",1219
"3534","Brazil","FreshFusion Diaper Rash Remedy","Jun2004",581
"3535","Brazil","FreshFusion Flea and Tick Spray","Jun2004",1461
"3536","Brazil","FreshFusion Hair Mask","Jun2004",1126
"3537","Brazil","FreshFusion Mouth Rinse","Jun2004",1005
"3538","Brazil","FreshStart Toothpaste","Jun2004",1855
"3539","Brazil","GentleGlow Baby Face Wash","Jun2004",1029
"3540","Brazil","GentleGlow Dish Soap","Jun2004",1555
"3541","Brazil","GentleGlow Face Cleanser","Jun2004",1068
"3542","Brazil","GentleGlow Face Lotion","Jun2004",712
"3543","Brazil","GentleGlow Pet Grooming Kit","Jun2004",679
"3544","Brazil","Hydrating Honey Body Lotion","Jun2004",1086
"3545","Brazil","LittleLullaby Diaper Cream","Jun2004",903
"3546","Brazil","LittleLullaby Diaper Liners","Jun2004",1918
"3547","Brazil","MorningBreeze Gum Care","Jun2004",1052
"3548","Brazil","MorningMint","Jun2004",832
"3549","Brazil","MorningMist Deodorant","Jun2004",1329
"3550","Brazil","OralEase Plus Toothbrush","Jun2004",1318
"3551","Brazil","PurePaw Dog Shampoo","Jun2004",1689
"3552","Brazil","PurePore Baby Lotion","Jun2004",719
"3553","Brazil","PurePore Baby Skincare Set","Jun2004",388
"3554","Brazil","PurePore Insect Repellent Spray","Jun2004",1583
"3555","Brazil","PurePore Sanitary Belt","Jun2004",1744
"3556","Brazil","PurePore Toner","Jun2004",768
"3557","Brazil","Purezza Body Wash","Jun2004",1260
"3558","Brazil","RadiantRinse Color Protector","Jun2004",685
"3559","Brazil","RadiantRose Face Mask","Jun2004",999
"3560","Brazil","RadiantRose Glass Cleaner","Jun2004",1011
"3561","Brazil","RadiantRose Hair Serum","Jun2004",1335
"3562","Brazil","RadiantRover Pet Conditioner","Jun2004",815
"3563","Brazil","SilkSmooth Exfoliating Scrub","Jun2004",1540
"3564","Brazil","SilkySkin Baby Moisturizer","Jun2004",1276
"3565","Brazil","SmellSational Baby Room Spray","Jun2004",981
"3566","Brazil","SmellSational Intimate Spray","Jun2004",1673
"3567","Brazil","SmileSavvy Tooth Whitening Kit","Jun2004",1450
"3568","Brazil","SmilesSoPure Waterpik","Jun2004",1908
"3569","Brazil","SmoothOperator Shaving Gel","Jun2004",548
"3570","Brazil","SoftStep Baby Shampoo","Jun2004",1259
"3571","Brazil","SoftStep Shaving Cream","Jun2004",1545
"3572","Brazil","SoothingPaws Cat Lotion","Jun2004",942
"3573","Brazil","SoothingSerenity Air Freshener","Jun2004",1525
"3574","Brazil","SoothingSerenity Humidifier","Jun2004",1457
"3575","Brazil","SoothingSoft Fabric Softener","Jun2004",1924
"3576","Brazil","SparklingClean All-Purpose Cleaner","Jun2004",638
"3577","Brazil","SparklingGlow Toothpaste","Jun2004",1290
"3578","Brazil","SparklingSmile Water Flosser","Jun2004",1476
"3579","Brazil","SunShield SPF 50 Lotion","Jun2004",1518
"3580","Egypt","BreatheEasy Inhalant","Jun2004",1825
"3581","Egypt","BrightBreeze Insect Repellent","Jun2004",921
"3582","Egypt","BrightBreeze Period Pain Relief","Jun2004",1688
"3583","Egypt","BrightBreeze Pet Odor Eliminator","Jun2004",514
"3584","Egypt","CalmingClean Bath Time Wash","Jun2004",636
"3585","Egypt","CalmingClean Dog Brush","Jun2004",1712
"3586","Egypt","CleanSlate Stain Remover","Jun2004",1201
"3587","Egypt","DentalDefense Toothpaste","Jun2004",856
"3588","Egypt","EasyWash Laundry Detergent for Babies","Jun2004",1677
"3589","Egypt","EasyWash Laundry Detergent for Delicates","Jun2004",861
"3590","Egypt","Exfoliating Essentials Scrub","Jun2004",1305
"3591","Egypt","FreshFusion All-Purpose Cleaner","Jun2004",302
"3592","Egypt","FreshFusion Detergent","Jun2004",1392
"3593","Egypt","FreshFusion Diaper Rash Remedy","Jun2004",1814
"3594","Egypt","FreshStart Toothpaste","Jun2004",1126
"3595","Egypt","GentleGlow Face Lotion","Jun2004",990
"3596","Egypt","HydraHydrate Hand Cream","Jun2004",728
"3597","Egypt","Hydrating Honey Body Lotion","Jun2004",926
"3598","Egypt","LittleLullaby Diaper Liners","Jun2004",720
"3599","Egypt","MorningBreeze Gum Care","Jun2004",1090
"3600","Egypt","OralEase Plus Toothbrush","Jun2004",1432
"3601","Egypt","PurePore Insect Repellent Spray","Jun2004",2345
"3602","Egypt","PurePore Toner","Jun2004",2619
"3603","Egypt","Purezza Body Wash","Jun2004",1753
"3604","Egypt","RadiantRose Glass Cleaner","Jun2004",1917
"3605","Egypt","Refreshing Rose Body Oil","Jun2004",2368
"3606","Egypt","SilkSmooth Conditioner","Jun2004",1719
"3607","Egypt","SoftStep Shaving Cream","Jun2004",2552
"3608","Egypt","SoothingSerenity Air Freshener","Jun2004",2593
"3609","Egypt","SoothingSerenity Baby Rub","Jun2004",2297
"3610","Egypt","SoothingSerenity Hand Sanitizer","Jun2004",3052
"3611","Egypt","SoothingSerenity Humidifier","Jun2004",545
"3612","France","BreathBliss Mints","Jun2004",1497
"3613","France","BrightBreeze Baby Sunscreen Stick","Jun2004",1246
"3614","France","BrightBreeze Insect Repellent","Jun2004",938
"3615","France","BrightBreeze Period Pain Relief","Jun2004",1729
"3616","France","BrightBreeze Pet Odor Eliminator","Jun2004",360
"3617","France","BrightBreeze Whitening Booster","Jun2004",527
"3618","France","BrightBreeze Window Cleaner","Jun2004",566
"3619","France","BriteBite Toothbrush","Jun2004",1505
"3620","France","Calming Creme Relaxant Bath","Jun2004",832
"3621","France","CalmingClean Bath Time Wash","Jun2004",520
"3622","France","CalmingClean Diaper Rash Cream","Jun2004",1958
"3623","France","CalmingClean Dog Brush","Jun2004",995
"3624","France","CalmingClean Trash Bags","Jun2004",727
"3625","France","CleanSkin Acne Treatment","Jun2004",1761
"3626","France","CleanSlate Mouthwash","Jun2004",1623
"3627","France","CleanSlate Stain Remover","Jun2004",1633
"3628","France","CleanSmile Floss Picks","Jun2004",1167
"3629","France","DailyDazzle Toothpaste","Jun2004",1242
"3630","France","DentalDefense Toothpaste","Jun2004",845
"3631","France","EasyWash Laundry Detergent","Jun2004",1254
"3632","France","EasyWash Laundry Detergent for Babies","Jun2004",763
"3633","France","EasyWash Laundry Detergent for Delicates","Jun2004",1002
"3634","France","EasyWash Pet Laundry Detergent","Jun2004",637
"3635","France","Exfoliating Essentials Scrub","Jun2004",1290
"3636","France","FreshFix Mouthwash","Jun2004",979
"3637","France","FreshFold Fabric Refresher","Jun2004",1197
"3638","France","FreshFusion All-Purpose Cleaner","Jun2004",1207
"3639","India","BrightBreeze Baby Sunscreen Stick","Jun2004",918
"3640","India","Brightening Body Wash","Jun2004",1152
"3641","India","CalmingClean Diaper Rash Cream","Jun2004",1653
"3642","India","CleanSkin Acne Treatment","Jun2004",1508
"3643","India","CleanSmile Floss Picks","Jun2004",1513
"3644","India","DentalDefense Toothpaste","Jun2004",503
"3645","India","EasyWash Laundry Detergent","Jun2004",1459
"3646","India","FreshFusion Baby Wipes","Jun2004",1792
"3647","India","FreshFusion Diaper Rash Remedy","Jun2004",811
"3648","India","FreshFusion Hair Mask","Jun2004",610
"3649","India","FreshStart Toothpaste","Jun2004",1552
"3650","India","GentleGlow Baby Face Wash","Jun2004",597
"3651","India","GentleGlow Face Cleanser","Jun2004",1300
"3652","India","Hydrating Honey Body Lotion","Jun2004",1504
"3653","India","LuminousLip Care","Jun2004",1644
"3654","India","LuminousLocks Shampoo","Jun2004",838
"3655","India","MorningBreeze Gum Care","Jun2004",1734
"3656","India","MorningMint","Jun2004",526
"3657","India","OralEase Plus Toothbrush","Jun2004",928
"3658","India","PurePore Baby Lotion","Jun2004",770
"3659","India","PurePore Sanitary Belt","Jun2004",1452
"3660","India","PurePore Toner","Jun2004",1884
"3661","India","Purezza Body Wash","Jun2004",1779
"3662","India","RadiantRose Baby Massage Oil","Jun2004",1120
"3663","India","RadiantRover Pet Conditioner","Jun2004",505
"3664","India","Refreshing Rose Body Oil","Jun2004",756
"3665","India","SilkSmooth Conditioner","Jun2004",350
"3666","India","SilkSmooth Exfoliating Scrub","Jun2004",989
"3667","India","SilkySkin Baby Cream","Jun2004",847
"3668","India","SmellSational Intimate Spray","Jun2004",1759
"3669","India","SmileShield Whitening Strips","Jun2004",1438
"3670","India","SmilesSoPure Waterpik","Jun2004",1476
"3671","India","SmoothOperator Shaving Gel","Jun2004",1134
"3672","India","SoftStep Shaving Cream for Women","Jun2004",773
"3673","India","SoothingPaws Cat Lotion","Jun2004",1624
"3674","India","SoothingSerenity Baby Rub","Jun2004",1160
"3675","India","SoothingSerenity Humidifier","Jun2004",1226
"3676","India","SoothingSerenity Scalp Treatment","Jun2004",738
"3677","India","SunShield SPF 50 Lotion","Jun2004",918
"3678","Italy","BreathBliss Mints","Jun2004",619
"3679","Italy","BreatheEasy Inhalant","Jun2004",709
"3680","Italy","BrightBreeze Baby Sunscreen Stick","Jun2004",580
"3681","Italy","BrightBreeze Insect Repellent","Jun2004",955
"3682","Italy","BrightBreeze Period Pain Relief","Jun2004",1767
"3683","Italy","BrightBreeze Whitening Booster","Jun2004",490
"3684","Italy","Brightening Body Wash","Jun2004",886
"3685","Italy","BriteBite Toothbrush","Jun2004",2005
"3686","Italy","Calming Creme Relaxant Bath","Jun2004",783
"3687","Italy","CalmingClean Bath Time Wash","Jun2004",1831
"3688","Italy","CalmingClean Diaper Rash Cream","Jun2004",996
"3689","Italy","CalmingClean Dog Brush","Jun2004",566
"3690","Italy","CleanSlate Disinfectant Spray","Jun2004",955
"3691","Italy","CleanSlate Mouthwash","Jun2004",1687
"3692","Italy","CleanSlate Stain Remover","Jun2004",746
"3693","Italy","CleanSmile Floss Picks","Jun2004",1158
"3694","Italy","DailyDazzle Toothpaste","Jun2004",641
"3695","Italy","DelicateDew Sensitive Wash","Jun2004",809
"3696","Italy","EasyWash Laundry Detergent","Jun2004",685
"3697","Italy","EasyWash Laundry Detergent for Babies","Jun2004",494
"3698","Italy","EasyWash Laundry Detergent for Delicates","Jun2004",1222
"3699","Italy","EasyWash Pet Laundry Detergent","Jun2004",1335
"3700","Italy","Exfoliating Essentials Scrub","Jun2004",957
"3701","Italy","FreshFix Mouthwash","Jun2004",832
"3702","Italy","FreshFold Fabric Refresher","Jun2004",633
"3703","Italy","FreshFusion All-Purpose Cleaner","Jun2004",1929
"3704","Italy","FreshFusion Baby Wipes","Jun2004",905
"3705","Italy","FreshFusion Detergent","Jun2004",1111
"3706","Italy","FreshFusion Diaper Rash Remedy","Jun2004",973
"3707","Italy","FreshFusion Flea and Tick Spray","Jun2004",1604
"3708","Italy","FreshFusion Hair Mask","Jun2004",1451
"3709","Italy","FreshFusion Mouth Rinse","Jun2004",1418
"3710","Italy","FreshStart Toothpaste","Jun2004",702
"3711","Italy","GentleGlow Baby Face Wash","Jun2004",983
"3712","Italy","GentleGlow Baby Sunscreen","Jun2004",2124
"3713","Italy","GentleGlow Dish Soap","Jun2004",1224
"3714","Italy","GentleGlow Face Cleanser","Jun2004",759
"3715","Italy","GentleGlow Pet Grooming Kit","Jun2004",1523
"3716","Italy","Hydrating Honey Body Lotion","Jun2004",1467
"3717","Italy","LittleLullaby Diaper Cream","Jun2004",1771
"3718","Italy","LittleLullaby Diaper Liners","Jun2004",726
"3719","Italy","LuminousLip Care","Jun2004",735
"3720","Italy","LuminousLocks Shampoo","Jun2004",1263
"3721","Italy","MorningMint","Jun2004",625
"3722","Italy","PurePaw Dog Shampoo","Jun2004",1595
"3723","Italy","PurePore Baby Skincare Set","Jun2004",1036
"3724","Italy","PurePore Sanitary Belt","Jun2004",931
"3725","Italy","PurePore Toner","Jun2004",134
"3726","Italy","RadiantRinse Color Protector","Jun2004",1366
"3727","Italy","RadiantRose Glass Cleaner","Jun2004",1337
"3728","Italy","RadiantRover Pet Conditioner","Jun2004",1963
"3729","Italy","Refreshing Rose Body Oil","Jun2004",1125
"3730","Italy","SilkSmooth Conditioner","Jun2004",878
"3731","Italy","SilkySkin Baby Cream","Jun2004",651
"3732","Italy","SilkySkin Baby Moisturizer","Jun2004",1154
"3733","Italy","SilkySkin Moisturizing Cream","Jun2004",571
"3734","Italy","SkinSational Moisturizer","Jun2004",1785
"3735","Italy","SmellSational Baby Room Spray","Jun2004",700
"3736","Italy","SmellSational Intimate Spray","Jun2004",1615
"3737","Italy","SmellSational Pet Deodorizer","Jun2004",824
"3738","Italy","SmileSavvy Tooth Whitening Kit","Jun2004",642
"3739","Italy","SmileShield Whitening Strips","Jun2004",647
"3740","Italy","SmilesSoPure Waterpik","Jun2004",1949
"3741","Italy","SmoothOperator Shaving Gel","Jun2004",939
"3742","Italy","SoftStep Baby Shampoo","Jun2004",716
"3743","Italy","SoftStep Shaving Cream","Jun2004",418
"3744","Italy","SoftStep Shaving Cream for Women","Jun2004",1792
"3745","Italy","SoothingPaws Cat Lotion","Jun2004",1065
"3746","Italy","SoothingSerenity Air Freshener","Jun2004",1118
"3747","Italy","SoothingSerenity Baby Oil","Jun2004",1245
"3748","Italy","SoothingSerenity Baby Rub","Jun2004",1931
"3749","Italy","SoothingSerenity Hand Sanitizer","Jun2004",1654
"3750","Italy","SoothingSerenity Humidifier","Jun2004",1081
"3751","Italy","SoothingSerenity Scalp Treatment","Jun2004",687
"3752","Italy","SoothingSoft Fabric Softener","Jun2004",842
"3753","Italy","SparklingClean All-Purpose Cleaner","Jun2004",1766
"3754","Italy","SunShield SPF 50 Lotion","Jun2004",1209
"3755","Japan","BreathBliss Mints","Jun2004",1870
"3756","Japan","BreatheEasy Inhalant","Jun2004",1166
"3757","Japan","BrightBreeze Baby Sunscreen Stick","Jun2004",1348
"3758","Japan","BrightBreeze Insect Repellent","Jun2004",635
"3759","Japan","BrightBreeze Period Pain Relief","Jun2004",667
"3760","Japan","BrightBreeze Pet Odor Eliminator","Jun2004",554
"3761","Japan","BrightBreeze Whitening Booster","Jun2004",1709
"3762","Japan","BrightBreeze Window Cleaner","Jun2004",1791
"3763","Japan","Brightening Body Wash","Jun2004",1552
"3764","Japan","Calming Creme Relaxant Bath","Jun2004",826
"3765","Japan","CalmingClean Bath Time Wash","Jun2004",668
"3766","Japan","CalmingClean Diaper Rash Cream","Jun2004",1776
"3767","Japan","CalmingClean Dog Brush","Jun2004",1228
"3768","Japan","CleanSkin Acne Treatment","Jun2004",1375
"3769","Japan","CleanSlate Disinfectant Spray","Jun2004",2045
"3770","Japan","CleanSlate Feminine Deodorant","Jun2004",1590
"3771","Japan","CleanSlate Mouthwash","Jun2004",557
"3772","Japan","CleanSlate Stain Remover","Jun2004",1424
"3773","Japan","CleanSmile Floss Picks","Jun2004",1050
"3774","Japan","DailyDazzle Toothpaste","Jun2004",1783
"3775","Japan","DelicateDew Sensitive Wash","Jun2004",1347
"3776","Japan","DentalDefense Toothpaste","Jun2004",1851
"3777","Japan","EasyWash Laundry Detergent","Jun2004",491
"3778","Japan","EasyWash Laundry Detergent for Babies","Jun2004",806
